# This file is part of QOBLIB - Quantum Optimization Benchmarking Library
# Licensed under the Creative Commons Attribution 4.0 International License.
# You may obtain a copy of the License at
# 
#     https://creativecommons.org/licenses/by/4.0/
# 
# You are free to share and adapt the material for any purpose, even commercially,
# as long as you give appropriate credit and indicate if changes were made.

# Node Net
1301   1
801   2
 30   3
6201   4
9992   5
4500   6
9959   7
 46   8
  7   9
8600  10
3201  11
5100  12
2301  13
5801  14
