# This file is part of QOBLIB - Quantum Optimization Benchmarking Library
# Licensed under the Creative Commons Attribution 4.0 International License.
# You may obtain a copy of the License at
# 
#     https://creativecommons.org/licenses/by/4.0/
# 
# You are free to share and adapt the material for any purpose, even commercially,
# as long as you give appropriate credit and indicate if changes were made.

# Node Net
4891   1
4870   2
 71   3
4839   4
1400   5
4411   6
4894   7
 68   8
2801   9
3781  10
  6  11
3710  12
2521  13
2871  14
 26  15
