# This file is part of QOBLIB - Quantum Optimization Benchmarking Library
# Licensed under the Creative Commons Attribution 4.0 International License.
# You may obtain a copy of the License at
# 
#     https://creativecommons.org/licenses/by/4.0/
# 
# You are free to share and adapt the material for any purpose, even commercially,
# as long as you give appropriate credit and indicate if changes were made.

# Node Net
4842   1
910   1
3990   1
210   1
3640   1
1330   1
  5   2
771   2
4891   2
4867   2
4201   2
4892   2
3641   3
 43   3
4831   3
