# This file is part of QOBLIB - Quantum Optimization Benchmarking Library
# Licensed under the Creative Commons Attribution 4.0 International License.
# You may obtain a copy of the License at
# 
#     https://creativecommons.org/licenses/by/4.0/
# 
# You are free to share and adapt the material for any purpose, even commercially,
# as long as you give appropriate credit and indicate if changes were made.

# Node Net
7650   1
8066   2
4951   3
7200   4
 32   5
7471   6
8057   7
540   8
5310   9
8092  10
 36  11
8090  12
 45  13
  9  14
7741  15
