# This file is part of QOBLIB - Quantum Optimization Benchmarking Library
# Licensed under the Creative Commons Attribution 4.0 International License.
# You may obtain a copy of the License at
# 
#     https://creativecommons.org/licenses/by/4.0/
# 
# You are free to share and adapt the material for any purpose, even commercially,
# as long as you give appropriate credit and indicate if changes were made.

# Node Net
3421   1
5671   2
8089   3
 46   4
  7   5
630   6
8032   7
5490   8
6030   9
 91  10
7110  11
 84  12
 86  13
1440  14
 89  15
