# This file is part of QOBLIB - Quantum Optimization Benchmarking Library
# Licensed under the Creative Commons Attribution 4.0 International License.
# You may obtain a copy of the License at
# 
#     https://creativecommons.org/licenses/by/4.0/
# 
# You are free to share and adapt the material for any purpose, even commercially,
# as long as you give appropriate credit and indicate if changes were made.

# Node Net
2880   1
6931   2
8100   3
 70   4
 14   5
5131   6
7471   7
8013   8
8079   9
 24  10
3060  11
1351  12
5310  13
8090  14
 45  15
