# This file is part of QOBLIB - Quantum Optimization Benchmarking Library
# Licensed under the Creative Commons Attribution 4.0 International License.
# You may obtain a copy of the License at
# 
#     https://creativecommons.org/licenses/by/4.0/
# 
# You are free to share and adapt the material for any purpose, even commercially,
# as long as you give appropriate credit and indicate if changes were made.

# Node Net
5841   1
5441   2
 30   3
1521   4
 46   5
6348   6
 14   7
5680   8
6160   9
2481  10
400  11
2080  12
 31  13
4160  14
