# This file is part of QOBLIB - Quantum Optimization Benchmarking Library
# Licensed under the Creative Commons Attribution 4.0 International License.
# You may obtain a copy of the License at
# 
#     https://creativecommons.org/licenses/by/4.0/
# 
# You are free to share and adapt the material for any purpose, even commercially,
# as long as you give appropriate credit and indicate if changes were made.

# Node Net
1051   1
 23   2
2497   3
  7   4
2458   5
1951   6
1901   7
1200   8
350   9
1801  10
 14  11
1551  12
 21  13
1301  14
2101  15
