# This file is part of QOBLIB - Quantum Optimization Benchmarking Library
# Licensed under the Creative Commons Attribution 4.0 International License.
# You may obtain a copy of the License at
# 
#     https://creativecommons.org/licenses/by/4.0/
# 
# You are free to share and adapt the material for any purpose, even commercially,
# as long as you give appropriate credit and indicate if changes were made.

# Node Net
9991   1
2501   2
7000   3
 79   4
4901   5
 22   6
100   7
9300   8
6501   9
9500  10
  5  11
1500  12
4900  13
7301  14
