# This file is part of QOBLIB - Quantum Optimization Benchmarking Library
# Licensed under the Creative Commons Attribution 4.0 International License.
# You may obtain a copy of the License at
# 
#     https://creativecommons.org/licenses/by/4.0/
# 
# You are free to share and adapt the material for any purpose, even commercially,
# as long as you give appropriate credit and indicate if changes were made.

# Node Net
101   1
397   1
320   1
 21   1
261   2
 60   2
  4   2
281   2
396   3
  8   3
382   3
 14   3
341   4
321   4
240   5
400   5
160   6
  3   6
  6   7
 18   7
  2   8
200   8
