# This file is part of QOBLIB - Quantum Optimization Benchmarking Library
# Licensed under the Creative Commons Attribution 4.0 International License.
# You may obtain a copy of the License at
# 
#     https://creativecommons.org/licenses/by/4.0/
# 
# You are free to share and adapt the material for any purpose, even commercially,
# as long as you give appropriate credit and indicate if changes were made.

# Node Net
6201   1
9992   2
4500   3
9959   4
 46   5
  7   6
8600   7
9983   8
 14   9
2301  10
5801  11
9980  12
1301  13
 95  14
9979  15
600  16
