# This file is part of QOBLIB - Quantum Optimization Benchmarking Library
# Licensed under the Creative Commons Attribution 4.0 International License.
# You may obtain a copy of the License at
# 
#     https://creativecommons.org/licenses/by/4.0/
# 
# You are free to share and adapt the material for any purpose, even commercially,
# as long as you give appropriate credit and indicate if changes were made.

# Node Net
2281   1
2640   2
 33   3
900   4
3567   5
1861   6
 29   7
3241   8
3560   9
3589  10
 56  11
  3  12
2761  13
3596  14
300  15
