# This file is part of QOBLIB - Quantum Optimization Benchmarking Library
# Licensed under the Creative Commons Attribution 4.0 International License.
# You may obtain a copy of the License at
# 
#     https://creativecommons.org/licenses/by/4.0/
# 
# You are free to share and adapt the material for any purpose, even commercially,
# as long as you give appropriate credit and indicate if changes were made.

# Node Net
7500   1
9902   2
2400   3
2200   4
4901   5
 22   6
 90   7
1700   8
 69   9
601  10
7400  11
 78  12
7001  13
 74  14
