# This file is part of QOBLIB - Quantum Optimization Benchmarking Library
# Licensed under the Creative Commons Attribution 4.0 International License.
# You may obtain a copy of the License at
# 
#     https://creativecommons.org/licenses/by/4.0/
# 
# You are free to share and adapt the material for any purpose, even commercially,
# as long as you give appropriate credit and indicate if changes were made.

# Node Net
560   1
4961   2
4880   3
6340   4
2960   5
  7   6
3601   7
6373   8
 74   9
6350  10
160  11
6324  12
801  13
 15  14
