# This file is part of QOBLIB - Quantum Optimization Benchmarking Library
# Licensed under the Creative Commons Attribution 4.0 International License.
# You may obtain a copy of the License at
# 
#     https://creativecommons.org/licenses/by/4.0/
# 
# You are free to share and adapt the material for any purpose, even commercially,
# as long as you give appropriate credit and indicate if changes were made.

# Node Net
2101   1
 82   2
2200   3
9936   4
2300   5
 79   6
 22   7
100   8
9300   9
3900  10
2400  11
1500  12
4900  13
 78  14
8601  15
